assay_id,auc,descriptor,auc_50,auc_70,auc_90
187_618,0.86908517350157,cnn1e3_es_op,TRUE,TRUE,FALSE
187_619,0.91866028708133,cnn1e3_es_op,TRUE,TRUE,TRUE
19_30,0.77083333333332,cnn1e3_es_op,TRUE,TRUE,FALSE
190_628,0.56627393225331,cnn1e3_es_op,TRUE,FALSE,FALSE
190_629,0.52142857142857,cnn1e3_es_op,TRUE,FALSE,FALSE
190_674,0.469,cnn1e3_es_op,FALSE,FALSE,FALSE
191_630,0.69990636704119,cnn1e3_es_op,TRUE,FALSE,FALSE
191_631,0.64430577223088,cnn1e3_es_op,TRUE,FALSE,FALSE
191_675,0.65616336633662,cnn1e3_es_op,TRUE,FALSE,FALSE
192_635,0.77777777777776,cnn1e3_es_op,TRUE,TRUE,FALSE
193_723,0.88375350140056,cnn1e3_es_op,TRUE,TRUE,FALSE
194_639,0.49708787034692,cnn1e3_es_op,FALSE,FALSE,FALSE
194_678,0.52631578947368,cnn1e3_es_op,TRUE,FALSE,FALSE
195_642,0.58663617886178,cnn1e3_es_op,TRUE,FALSE,FALSE
196_644,0.70868113522537,cnn1e3_es_op,TRUE,TRUE,FALSE
197_645,0.67384747953468,cnn1e3_es_op,TRUE,FALSE,FALSE
197_646,0.80800653594771,cnn1e3_es_op,TRUE,TRUE,FALSE
197_647,0.47222222222222,cnn1e3_es_op,FALSE,FALSE,FALSE
197_648,0.76190476190476,cnn1e3_es_op,TRUE,TRUE,FALSE
197_649,0.66442657265616,cnn1e3_es_op,TRUE,FALSE,FALSE
197_650,0.68761329305135,cnn1e3_es_op,TRUE,FALSE,FALSE
197_651,0.70456754130223,cnn1e3_es_op,TRUE,TRUE,FALSE
198_682,0.76428895956383,cnn1e3_es_op,TRUE,TRUE,FALSE
199_657,0.58461002785515,cnn1e3_es_op,TRUE,FALSE,FALSE
200_658,0.70833333333333,cnn1e3_es_op,TRUE,TRUE,FALSE
201_660,0.97738821138211,cnn1e3_es_op,TRUE,TRUE,TRUE
202_661,0.92462121212121,cnn1e3_es_op,TRUE,TRUE,TRUE
203_662,0.46848137535816,cnn1e3_es_op,FALSE,FALSE,FALSE
204_663,0.50199332547232,cnn1e3_es_op,TRUE,FALSE,FALSE
205_664,0.77411477411477,cnn1e3_es_op,TRUE,TRUE,FALSE
206_670,0.46858465608465,cnn1e3_es_op,FALSE,FALSE,FALSE
206_671,0.59506353861192,cnn1e3_es_op,TRUE,FALSE,FALSE
207_672,0.70350140056022,cnn1e3_es_op,TRUE,TRUE,FALSE
208_673,0.59491404011461,cnn1e3_es_op,TRUE,FALSE,FALSE
209_676,0.39590443686006,cnn1e3_es_op,FALSE,FALSE,FALSE
21_32,0.33333333333333,cnn1e3_es_op,FALSE,FALSE,FALSE
210_677,0.7488279493931,cnn1e3_es_op,TRUE,TRUE,FALSE
212_680,0.60589812332439,cnn1e3_es_op,TRUE,FALSE,FALSE
213_681,0.48111052539096,cnn1e3_es_op,FALSE,FALSE,FALSE
214_683,0.41753022452504,cnn1e3_es_op,FALSE,FALSE,FALSE
215_685,0.93612665483826,cnn1e3_es_op,TRUE,TRUE,TRUE
216_687,0.43929477124183,cnn1e3_es_op,FALSE,FALSE,FALSE
217_688,0.66676003734827,cnn1e3_es_op,TRUE,FALSE,FALSE
217_689,0.82957244655581,cnn1e3_es_op,TRUE,TRUE,FALSE
219_691,0.55316091954022,cnn1e3_es_op,TRUE,FALSE,FALSE
220_692,0.79508962482428,cnn1e3_es_op,TRUE,TRUE,FALSE
221_693,0.85959701336151,cnn1e3_es_op,TRUE,TRUE,FALSE
223_695,0.53063725490196,cnn1e3_es_op,TRUE,FALSE,FALSE
224_696,0.66094536304816,cnn1e3_es_op,TRUE,FALSE,FALSE
225_697,0.73407202216066,cnn1e3_es_op,TRUE,TRUE,FALSE
227_699,0.51165919282511,cnn1e3_es_op,TRUE,FALSE,FALSE
228_700,0.6378896882494,cnn1e3_es_op,TRUE,FALSE,FALSE
229_701,0.82350104940722,cnn1e3_es_op,TRUE,TRUE,FALSE
23_34,0.54166666666666,cnn1e3_es_op,TRUE,FALSE,FALSE
230_702,0.57606589147286,cnn1e3_es_op,TRUE,FALSE,FALSE
231_703,0.84237074401008,cnn1e3_es_op,TRUE,TRUE,FALSE
232_704,0.77483504398826,cnn1e3_es_op,TRUE,TRUE,FALSE
232_705,0.69192722133898,cnn1e3_es_op,TRUE,FALSE,FALSE
233_706,0.70685679747487,cnn1e3_es_op,TRUE,TRUE,FALSE
234_707,0.84774306094624,cnn1e3_es_op,TRUE,TRUE,FALSE
235_708,0.82457243175897,cnn1e3_es_op,TRUE,TRUE,FALSE
236_709,0.75128348214285,cnn1e3_es_op,TRUE,TRUE,FALSE
237_710,0.79802798982188,cnn1e3_es_op,TRUE,TRUE,FALSE
237_711,0.56617493199413,cnn1e3_es_op,TRUE,FALSE,FALSE
238_712,0.65868444875294,cnn1e3_es_op,TRUE,FALSE,FALSE
239_713,0.72558304821407,cnn1e3_es_op,TRUE,TRUE,FALSE
24_35,0.5,cnn1e3_es_op,FALSE,FALSE,FALSE
240_714,0.80482888340283,cnn1e3_es_op,TRUE,TRUE,FALSE
241_715,0.88787205105403,cnn1e3_es_op,TRUE,TRUE,FALSE
242_716,0.58397504456327,cnn1e3_es_op,TRUE,FALSE,FALSE
243_717,0.68567869415807,cnn1e3_es_op,TRUE,FALSE,FALSE
244_718,0.71827543166215,cnn1e3_es_op,TRUE,TRUE,FALSE
245_719,0.59109477124183,cnn1e3_es_op,TRUE,FALSE,FALSE
246_720,0.70661497855493,cnn1e3_es_op,TRUE,TRUE,FALSE
247_721,0.59130036960787,cnn1e3_es_op,TRUE,FALSE,FALSE
248_722,0.81305132317562,cnn1e3_es_op,TRUE,TRUE,FALSE
249_724,0.63738667656796,cnn1e3_es_op,TRUE,FALSE,FALSE
25_36,0.62272727272726,cnn1e3_es_op,TRUE,FALSE,FALSE
250_725,0.8009356896623,cnn1e3_es_op,TRUE,TRUE,FALSE
250_726,0.94342291371994,cnn1e3_es_op,TRUE,TRUE,TRUE
251_727,0.88414883467357,cnn1e3_es_op,TRUE,TRUE,FALSE
253_729,0.74279379157427,cnn1e3_es_op,TRUE,TRUE,FALSE
254_730,0.9575208913649,cnn1e3_es_op,TRUE,TRUE,TRUE
257_735,0.6466435471885,cnn1e3_es_op,TRUE,FALSE,FALSE
258_736,0.61277173913043,cnn1e3_es_op,TRUE,FALSE,FALSE
259_737,0.58781830695113,cnn1e3_es_op,TRUE,FALSE,FALSE
26_37,0.5,cnn1e3_es_op,FALSE,FALSE,FALSE
260_738,0.80899512080264,cnn1e3_es_op,TRUE,TRUE,FALSE
261_739,0.8394421911772,cnn1e3_es_op,TRUE,TRUE,FALSE
262_740,0.55731922398589,cnn1e3_es_op,TRUE,FALSE,FALSE
263_741,0.57528036268193,cnn1e3_es_op,TRUE,FALSE,FALSE
264_742,0.69823249490142,cnn1e3_es_op,TRUE,FALSE,FALSE
265_743,0.72612118213305,cnn1e3_es_op,TRUE,TRUE,FALSE
266_744,0.82548338233983,cnn1e3_es_op,TRUE,TRUE,FALSE
267_745,0.75466448273327,cnn1e3_es_op,TRUE,TRUE,FALSE
268_746,0.69939233866499,cnn1e3_es_op,TRUE,FALSE,FALSE
269_747,0.75247919640135,cnn1e3_es_op,TRUE,TRUE,FALSE
27_38,0.64,cnn1e3_es_op,TRUE,FALSE,FALSE
27_39,0.6875,cnn1e3_es_op,TRUE,FALSE,FALSE
27_40,0.19999999999999,cnn1e3_es_op,FALSE,FALSE,FALSE
270_748,0.66248165933039,cnn1e3_es_op,TRUE,FALSE,FALSE
271_749,0.69915848527349,cnn1e3_es_op,TRUE,FALSE,FALSE
272_750,0.63734579166362,cnn1e3_es_op,TRUE,FALSE,FALSE
273_751,0.60918803418803,cnn1e3_es_op,TRUE,FALSE,FALSE
274_752,0.95769102521353,cnn1e3_es_op,TRUE,TRUE,TRUE
275_753,0.84099616858237,cnn1e3_es_op,TRUE,TRUE,FALSE
275_754,0.52505970809376,cnn1e3_es_op,TRUE,FALSE,FALSE
276_755,0.75730603246083,cnn1e3_es_op,TRUE,TRUE,FALSE
277_756,0.93429781227946,cnn1e3_es_op,TRUE,TRUE,TRUE
278_757,0.65383748556188,cnn1e3_es_op,TRUE,FALSE,FALSE
279_758,0.59874432976135,cnn1e3_es_op,TRUE,FALSE,FALSE
280_759,0.92504462486324,cnn1e3_es_op,TRUE,TRUE,TRUE
281_760,0.75828460038986,cnn1e3_es_op,TRUE,TRUE,FALSE
283_762,0.5390977443609,cnn1e3_es_op,TRUE,FALSE,FALSE
29_43,0.53846153846153,cnn1e3_es_op,TRUE,FALSE,FALSE
3_3,0.85833333333333,cnn1e3_es_op,TRUE,TRUE,FALSE
37_69,0.77083333333332,cnn1e3_es_op,TRUE,TRUE,FALSE
37_70,0.28125,cnn1e3_es_op,FALSE,FALSE,FALSE
37_74,0.96428571428571,cnn1e3_es_op,TRUE,TRUE,TRUE
37_77,0.75,cnn1e3_es_op,TRUE,TRUE,FALSE
40_95,0.66666666666666,cnn1e3_es_op,TRUE,FALSE,FALSE
40_96,0.75,cnn1e3_es_op,TRUE,TRUE,FALSE
42_103,0.0,cnn1e3_es_op,FALSE,FALSE,FALSE
42_104,0.0,cnn1e3_es_op,FALSE,FALSE,FALSE
44_106,1.0,cnn1e3_es_op,TRUE,TRUE,TRUE
46_120,1.0,cnn1e3_es_op,TRUE,TRUE,TRUE
49_149,0.33333333333333,cnn1e3_es_op,FALSE,FALSE,FALSE
5_5,0.90046296296296,cnn1e3_es_op,TRUE,TRUE,TRUE
50_154,nan,cnn1e3_es_op,FALSE,FALSE,FALSE
53_178,0.65,cnn1e3_es_op,TRUE,FALSE,FALSE
54_179,0.33333333333333,cnn1e3_es_op,FALSE,FALSE,FALSE
54_182,0.66666666666666,cnn1e3_es_op,TRUE,FALSE,FALSE
6_7,0.6,cnn1e3_es_op,TRUE,FALSE,FALSE
7_10,0.44444444444444,cnn1e3_es_op,FALSE,FALSE,FALSE
7_11,0.5,cnn1e3_es_op,FALSE,FALSE,FALSE
70_211,0.71428571428571,cnn1e3_es_op,TRUE,TRUE,FALSE
71_212,0.95,cnn1e3_es_op,TRUE,TRUE,TRUE
71_213,0.63888888888888,cnn1e3_es_op,TRUE,FALSE,FALSE
76_230,0.61538461538461,cnn1e3_es_op,TRUE,FALSE,FALSE
78_237,0.5,cnn1e3_es_op,FALSE,FALSE,FALSE
8_12,0.57142857142856,cnn1e3_es_op,TRUE,FALSE,FALSE
8_13,0.61904761904761,cnn1e3_es_op,TRUE,FALSE,FALSE
80_239,0.51515151515151,cnn1e3_es_op,TRUE,FALSE,FALSE
81_241,0.05555555555555,cnn1e3_es_op,FALSE,FALSE,FALSE
82_242,0.54142156862745,cnn1e3_es_op,TRUE,FALSE,FALSE
82_243,0.71428571428571,cnn1e3_es_op,TRUE,TRUE,FALSE
83_244,0.04545454545454,cnn1e3_es_op,FALSE,FALSE,FALSE
83_245,0.25,cnn1e3_es_op,FALSE,FALSE,FALSE
84_246,1.0,cnn1e3_es_op,TRUE,TRUE,TRUE
85_247,0.88888888888888,cnn1e3_es_op,TRUE,TRUE,FALSE
85_248,0.33333333333333,cnn1e3_es_op,FALSE,FALSE,FALSE
86_249,0.5,cnn1e3_es_op,FALSE,FALSE,FALSE
86_250,0.27777777777777,cnn1e3_es_op,FALSE,FALSE,FALSE
88_252,0.0,cnn1e3_es_op,FALSE,FALSE,FALSE
88_254,0.42222222222221,cnn1e3_es_op,FALSE,FALSE,FALSE
89_255,0.5,cnn1e3_es_op,FALSE,FALSE,FALSE
9_14,1.0,cnn1e3_es_op,TRUE,TRUE,TRUE
9_17,0.57142857142857,cnn1e3_es_op,TRUE,FALSE,FALSE
9_18,0.4,cnn1e3_es_op,FALSE,FALSE,FALSE
90_256,0.5,cnn1e3_es_op,FALSE,FALSE,FALSE
91_257,0.83333333333332,cnn1e3_es_op,TRUE,TRUE,FALSE
92_258,0.9375,cnn1e3_es_op,TRUE,TRUE,TRUE
93_259,0.61111111111111,cnn1e3_es_op,TRUE,FALSE,FALSE
1_1,0.78095238095238,cnnno_es_op,TRUE,TRUE,FALSE
10_19,0.83333333333332,cnnno_es_op,TRUE,TRUE,FALSE
10_20,0.25961538461538,cnnno_es_op,FALSE,FALSE,FALSE
100_277,0.8,cnnno_es_op,TRUE,TRUE,FALSE
100_278,0.78571428571428,cnnno_es_op,TRUE,TRUE,FALSE
104_291,0.73461538461538,cnnno_es_op,TRUE,TRUE,FALSE
105_355,0.8543956043956,cnnno_es_op,TRUE,TRUE,FALSE
105_369,0.24999999999999,cnnno_es_op,FALSE,FALSE,FALSE
105_361,0.92307692307692,cnnno_es_op,TRUE,TRUE,TRUE
105_378,0.65714285714285,cnnno_es_op,TRUE,FALSE,FALSE
105_352,0.81666666666666,cnnno_es_op,TRUE,TRUE,FALSE
104_289,0.68461538461538,cnnno_es_op,TRUE,FALSE,FALSE
105_377,0.5,cnnno_es_op,FALSE,FALSE,FALSE
105_375,0.71428571428571,cnnno_es_op,TRUE,TRUE,FALSE
104_325,1.0,cnnno_es_op,TRUE,TRUE,TRUE
104_297,1.0,cnnno_es_op,TRUE,TRUE,TRUE
104_295,1.0,cnnno_es_op,TRUE,TRUE,TRUE
104_299,1.0,cnnno_es_op,TRUE,TRUE,TRUE
104_300,0.52380952380952,cnnno_es_op,TRUE,FALSE,FALSE
104_326,0.54761904761904,cnnno_es_op,TRUE,FALSE,FALSE
104_319,1.0,cnnno_es_op,TRUE,TRUE,TRUE
104_323,1.0,cnnno_es_op,TRUE,TRUE,TRUE
104_334,1.0,cnnno_es_op,TRUE,TRUE,TRUE
105_339,0.83333333333333,cnnno_es_op,TRUE,TRUE,FALSE
105_341,0.89583333333333,cnnno_es_op,TRUE,TRUE,FALSE
105_360,0.62727272727272,cnnno_es_op,TRUE,FALSE,FALSE
105_362,0.65,cnnno_es_op,TRUE,FALSE,FALSE
105_374,0.69166666666666,cnnno_es_op,TRUE,FALSE,FALSE
105_382,0.8095238095238,cnnno_es_op,TRUE,TRUE,FALSE
105_385,0.88888888888888,cnnno_es_op,TRUE,TRUE,FALSE
105_391,1.0,cnnno_es_op,TRUE,TRUE,TRUE
106_392,0.6,cnnno_es_op,TRUE,FALSE,FALSE
108_394,0.475,cnnno_es_op,FALSE,FALSE,FALSE
109_395,0.55,cnnno_es_op,TRUE,FALSE,FALSE
11_21,0.07142857142857,cnnno_es_op,FALSE,FALSE,FALSE
11_22,0.75,cnnno_es_op,TRUE,TRUE,FALSE
110_396,0.75,cnnno_es_op,TRUE,TRUE,FALSE
110_397,0.54374999999999,cnnno_es_op,TRUE,FALSE,FALSE
110_398,0.665756302521,cnnno_es_op,TRUE,FALSE,FALSE
110_399,0.29411764705882,cnnno_es_op,FALSE,FALSE,FALSE
110_400,0.57142857142857,cnnno_es_op,TRUE,FALSE,FALSE
110_401,0.59428571428571,cnnno_es_op,TRUE,FALSE,FALSE
111_402,0.98148148148148,cnnno_es_op,TRUE,TRUE,TRUE
112_406,1.0,cnnno_es_op,TRUE,TRUE,TRUE
113_407,0.75,cnnno_es_op,TRUE,TRUE,FALSE
114_408,0.5,cnnno_es_op,FALSE,FALSE,FALSE
115_409,0.0,cnnno_es_op,FALSE,FALSE,FALSE
116_411,0.61290322580645,cnnno_es_op,TRUE,FALSE,FALSE
116_412,0.38636363636363,cnnno_es_op,FALSE,FALSE,FALSE
116_413,0.64285714285714,cnnno_es_op,TRUE,FALSE,FALSE
116_414,0.64285714285714,cnnno_es_op,TRUE,FALSE,FALSE
116_415,0.56666666666666,cnnno_es_op,TRUE,FALSE,FALSE
116_416,0.54545454545454,cnnno_es_op,TRUE,FALSE,FALSE
116_420,0.75,cnnno_es_op,TRUE,TRUE,FALSE
116_421,0.32142857142857,cnnno_es_op,FALSE,FALSE,FALSE
116_424,0.6875,cnnno_es_op,TRUE,FALSE,FALSE
116_425,0.125,cnnno_es_op,FALSE,FALSE,FALSE
116_426,0.5438596491228,cnnno_es_op,TRUE,FALSE,FALSE
116_427,0.525,cnnno_es_op,TRUE,FALSE,FALSE
117_429,0.80357142857142,cnnno_es_op,TRUE,TRUE,FALSE
117_430,0.89868421052631,cnnno_es_op,TRUE,TRUE,FALSE
118_432,0.75515873015872,cnnno_es_op,TRUE,TRUE,FALSE
118_434,0.5,cnnno_es_op,FALSE,FALSE,FALSE
12_23,0.82142857142857,cnnno_es_op,TRUE,TRUE,FALSE
13_24,0.85714285714285,cnnno_es_op,TRUE,TRUE,FALSE
133_474,0.0,cnnno_es_op,FALSE,FALSE,FALSE
134_476,1.0,cnnno_es_op,TRUE,TRUE,TRUE
134_477,0.04166666666666,cnnno_es_op,FALSE,FALSE,FALSE
135_479,1.0,cnnno_es_op,TRUE,TRUE,TRUE
14_25,0.97777777777777,cnnno_es_op,TRUE,TRUE,TRUE
143_495,0.71428571428571,cnnno_es_op,TRUE,TRUE,FALSE
145_497,0.5625,cnnno_es_op,TRUE,FALSE,FALSE
15_26,0.83333333333333,cnnno_es_op,TRUE,TRUE,FALSE
153_510,0.49999999999999,cnnno_es_op,FALSE,FALSE,FALSE
154_511,1.0,cnnno_es_op,TRUE,TRUE,TRUE
16_27,0.85454545454545,cnnno_es_op,TRUE,TRUE,FALSE
160_519,0.21428571428571,cnnno_es_op,FALSE,FALSE,FALSE
167_539,0.7,cnnno_es_op,TRUE,FALSE,FALSE
167_538,0.7,cnnno_es_op,TRUE,FALSE,FALSE
168_541,0.77777777777777,cnnno_es_op,TRUE,TRUE,FALSE
168_542,0.59615384615384,cnnno_es_op,TRUE,FALSE,FALSE
168_543,0.61538461538461,cnnno_es_op,TRUE,FALSE,FALSE
169_544,0.83333333333333,cnnno_es_op,TRUE,TRUE,FALSE
169_545,0.8095238095238,cnnno_es_op,TRUE,TRUE,FALSE
169_548,0.75,cnnno_es_op,TRUE,TRUE,FALSE
169_549,0.85416666666666,cnnno_es_op,TRUE,TRUE,FALSE
17_28,1.0,cnnno_es_op,TRUE,TRUE,TRUE
170_550,0.76666666666666,cnnno_es_op,TRUE,TRUE,FALSE
170_551,0.09821428571428,cnnno_es_op,FALSE,FALSE,FALSE
174_555,0.875,cnnno_es_op,TRUE,TRUE,FALSE
175_559,0.75,cnnno_es_op,TRUE,TRUE,FALSE
175_561,0.375,cnnno_es_op,FALSE,FALSE,FALSE
177_585,0.49471732202172,cnnno_es_op,FALSE,FALSE,FALSE
178_591,0.77777777777776,cnnno_es_op,TRUE,TRUE,FALSE
178_684,0.80712259691144,cnnno_es_op,TRUE,TRUE,FALSE
179_659,0.83957219251336,cnnno_es_op,TRUE,TRUE,FALSE
18_29,0.98888888888888,cnnno_es_op,TRUE,TRUE,TRUE
180_686,0.62597035991531,cnnno_es_op,TRUE,FALSE,FALSE
181_599,0.58333333333333,cnnno_es_op,TRUE,FALSE,FALSE
181_600,0.41666666666666,cnnno_es_op,FALSE,FALSE,FALSE
183_604,0.77438507209499,cnnno_es_op,TRUE,TRUE,FALSE
184_606,0.8826923076923,cnnno_es_op,TRUE,TRUE,FALSE
185_665,0.59423676012461,cnnno_es_op,TRUE,FALSE,FALSE
185_666,0.53501843075302,cnnno_es_op,TRUE,FALSE,FALSE
185_667,0.7945205479452,cnnno_es_op,TRUE,TRUE,FALSE
186_668,0.70254110612855,cnnno_es_op,TRUE,TRUE,FALSE
186_669,0.94805194805194,cnnno_es_op,TRUE,TRUE,TRUE
187_618,0.62442748091603,cnnno_es_op,TRUE,FALSE,FALSE
187_619,0.8465909090909,cnnno_es_op,TRUE,TRUE,FALSE
19_30,0.85416666666666,cnnno_es_op,TRUE,TRUE,FALSE
190_628,0.62706270627062,cnnno_es_op,TRUE,FALSE,FALSE
190_629,0.58901515151515,cnnno_es_op,TRUE,FALSE,FALSE
190_674,0.61578947368421,cnnno_es_op,TRUE,FALSE,FALSE
191_630,0.70468288567008,cnnno_es_op,TRUE,TRUE,FALSE
191_631,0.74216417910447,cnnno_es_op,TRUE,TRUE,FALSE
191_675,0.56333333333332,cnnno_es_op,TRUE,FALSE,FALSE
192_635,0.87777777777777,cnnno_es_op,TRUE,TRUE,FALSE
193_723,0.74929971988795,cnnno_es_op,TRUE,TRUE,FALSE
194_639,0.52405797101449,cnnno_es_op,TRUE,FALSE,FALSE
194_678,0.47623762376237,cnnno_es_op,FALSE,FALSE,FALSE
195_642,0.596,cnnno_es_op,TRUE,FALSE,FALSE
196_644,0.73230192217533,cnnno_es_op,TRUE,TRUE,FALSE
197_645,0.67147781128823,cnnno_es_op,TRUE,FALSE,FALSE
197_646,0.82174462705436,cnnno_es_op,TRUE,TRUE,FALSE
197_647,0.59615384615384,cnnno_es_op,TRUE,FALSE,FALSE
197_648,0.76190476190476,cnnno_es_op,TRUE,TRUE,FALSE
197_649,0.66251918211604,cnnno_es_op,TRUE,FALSE,FALSE
197_650,0.67794561933534,cnnno_es_op,TRUE,FALSE,FALSE
197_651,0.77742805755395,cnnno_es_op,TRUE,TRUE,FALSE
198_682,0.70795093139482,cnnno_es_op,TRUE,TRUE,FALSE
199_657,0.59958217270194,cnnno_es_op,TRUE,FALSE,FALSE
200_658,1.0,cnnno_es_op,TRUE,TRUE,TRUE
201_660,0.96608231707317,cnnno_es_op,TRUE,TRUE,TRUE
202_661,0.92839274546591,cnnno_es_op,TRUE,TRUE,TRUE
203_662,0.57336956521739,cnnno_es_op,TRUE,FALSE,FALSE
204_663,0.42109160442493,cnnno_es_op,FALSE,FALSE,FALSE
205_664,0.66660666066606,cnnno_es_op,TRUE,FALSE,FALSE
206_670,0.48644179894179,cnnno_es_op,FALSE,FALSE,FALSE
206_671,0.59705993215228,cnnno_es_op,TRUE,FALSE,FALSE
207_672,0.71222644476477,cnnno_es_op,TRUE,TRUE,FALSE
208_673,0.65767045454545,cnnno_es_op,TRUE,FALSE,FALSE
209_676,0.35688005886681,cnnno_es_op,FALSE,FALSE,FALSE
21_32,0.16666666666666,cnnno_es_op,FALSE,FALSE,FALSE
210_677,0.79289044289044,cnnno_es_op,TRUE,TRUE,FALSE
212_680,0.70107238605898,cnnno_es_op,TRUE,TRUE,FALSE
213_681,0.55776306107431,cnnno_es_op,TRUE,FALSE,FALSE
214_683,0.43660185967878,cnnno_es_op,FALSE,FALSE,FALSE
215_685,0.91309148264984,cnnno_es_op,TRUE,TRUE,TRUE
216_687,0.39124852354349,cnnno_es_op,FALSE,FALSE,FALSE
217_688,0.67400438436244,cnnno_es_op,TRUE,FALSE,FALSE
217_689,0.76438848920863,cnnno_es_op,TRUE,TRUE,FALSE
219_691,0.5110552763819,cnnno_es_op,TRUE,FALSE,FALSE
220_692,0.77961375412152,cnnno_es_op,TRUE,TRUE,FALSE
221_693,0.79057842239733,cnnno_es_op,TRUE,TRUE,FALSE
223_695,0.49212962962962,cnnno_es_op,FALSE,FALSE,FALSE
224_696,0.53544201135442,cnnno_es_op,TRUE,FALSE,FALSE
225_697,0.67926356589147,cnnno_es_op,TRUE,FALSE,FALSE
227_699,0.58699551569506,cnnno_es_op,TRUE,FALSE,FALSE
228_700,0.58785529715762,cnnno_es_op,TRUE,FALSE,FALSE
229_701,0.73151937078173,cnnno_es_op,TRUE,TRUE,FALSE
23_34,0.49999999999999,cnnno_es_op,FALSE,FALSE,FALSE
230_702,0.49751420454545,cnnno_es_op,FALSE,FALSE,FALSE
231_703,0.81857582921412,cnnno_es_op,TRUE,TRUE,FALSE
232_704,0.74285714285714,cnnno_es_op,TRUE,TRUE,FALSE
232_705,0.66313372195725,cnnno_es_op,TRUE,FALSE,FALSE
233_706,0.65418130709768,cnnno_es_op,TRUE,FALSE,FALSE
234_707,0.75687554161738,cnnno_es_op,TRUE,TRUE,FALSE
235_708,0.78122876415425,cnnno_es_op,TRUE,TRUE,FALSE
236_709,0.73747439001676,cnnno_es_op,TRUE,TRUE,FALSE
237_710,0.79632562559391,cnnno_es_op,TRUE,TRUE,FALSE
237_711,0.59222521828453,cnnno_es_op,TRUE,FALSE,FALSE
238_712,0.58046132681355,cnnno_es_op,TRUE,FALSE,FALSE
239_713,0.63795794105607,cnnno_es_op,TRUE,FALSE,FALSE
24_35,0.6,cnnno_es_op,TRUE,FALSE,FALSE
240_714,0.71144879501151,cnnno_es_op,TRUE,TRUE,FALSE
241_715,0.78636918636918,cnnno_es_op,TRUE,TRUE,FALSE
242_716,0.6063171860845,cnnno_es_op,TRUE,FALSE,FALSE
243_717,0.60188144329896,cnnno_es_op,TRUE,FALSE,FALSE
244_718,0.61368144100384,cnnno_es_op,TRUE,FALSE,FALSE
245_719,0.52973593570608,cnnno_es_op,TRUE,FALSE,FALSE
246_720,0.66376479572355,cnnno_es_op,TRUE,FALSE,FALSE
247_721,0.53010438111749,cnnno_es_op,TRUE,FALSE,FALSE
248_722,0.78114672364672,cnnno_es_op,TRUE,TRUE,FALSE
249_724,0.60422830867652,cnnno_es_op,TRUE,FALSE,FALSE
25_36,0.76363636363636,cnnno_es_op,TRUE,TRUE,FALSE
250_725,0.85867162493965,cnnno_es_op,TRUE,TRUE,FALSE
250_726,0.95279349363507,cnnno_es_op,TRUE,TRUE,TRUE
251_727,0.76895504045335,cnnno_es_op,TRUE,TRUE,FALSE
253_729,0.625752296484,cnnno_es_op,TRUE,FALSE,FALSE
254_730,0.95318725099601,cnnno_es_op,TRUE,TRUE,TRUE
257_735,0.51473866732722,cnnno_es_op,TRUE,FALSE,FALSE
258_736,0.60663082437275,cnnno_es_op,TRUE,FALSE,FALSE
259_737,0.60027453671928,cnnno_es_op,TRUE,FALSE,FALSE
26_37,0.16666666666666,cnnno_es_op,FALSE,FALSE,FALSE
260_738,0.67609733286032,cnnno_es_op,TRUE,FALSE,FALSE
261_739,0.74663927559934,cnnno_es_op,TRUE,TRUE,FALSE
262_740,0.61814488828706,cnnno_es_op,TRUE,FALSE,FALSE
263_741,0.49405797101449,cnnno_es_op,FALSE,FALSE,FALSE
264_742,0.77579972183588,cnnno_es_op,TRUE,TRUE,FALSE
265_743,0.68295851729212,cnnno_es_op,TRUE,FALSE,FALSE
266_744,0.73081395348837,cnnno_es_op,TRUE,TRUE,FALSE
267_745,0.7216429898888,cnnno_es_op,TRUE,TRUE,FALSE
268_746,0.61681587643126,cnnno_es_op,TRUE,FALSE,FALSE
269_747,0.69061373677479,cnnno_es_op,TRUE,FALSE,FALSE
27_38,0.67999999999999,cnnno_es_op,TRUE,FALSE,FALSE
27_39,0.56410256410256,cnnno_es_op,TRUE,FALSE,FALSE
27_40,0.0,cnnno_es_op,FALSE,FALSE,FALSE
270_748,0.63391920906775,cnnno_es_op,TRUE,FALSE,FALSE
271_749,0.65585106382978,cnnno_es_op,TRUE,FALSE,FALSE
272_750,0.60720153340635,cnnno_es_op,TRUE,FALSE,FALSE
273_751,0.49303431872239,cnnno_es_op,FALSE,FALSE,FALSE
274_752,0.93539793539793,cnnno_es_op,TRUE,TRUE,TRUE
275_753,0.88654147104851,cnnno_es_op,TRUE,TRUE,FALSE
275_754,0.49977271060928,cnnno_es_op,FALSE,FALSE,FALSE
276_755,0.58654658035462,cnnno_es_op,TRUE,FALSE,FALSE
277_756,0.81785462244177,cnnno_es_op,TRUE,TRUE,FALSE
278_757,0.54496239048164,cnnno_es_op,TRUE,FALSE,FALSE
279_758,0.47147918511957,cnnno_es_op,FALSE,FALSE,FALSE
280_759,0.85064232589587,cnnno_es_op,TRUE,TRUE,FALSE
281_760,0.66082474226804,cnnno_es_op,TRUE,FALSE,FALSE
283_762,0.50556291390728,cnnno_es_op,TRUE,FALSE,FALSE
29_43,0.76923076923076,cnnno_es_op,TRUE,TRUE,FALSE
3_3,0.90833333333333,cnnno_es_op,TRUE,TRUE,TRUE
